teams,winner
"Karma,FiddleSticks,Jayce,Zeri,Rakan,Irelia,Kindred,Ahri,Veigar,Camille",0
"Yasuo,Brand,Yone,Smolder,Zilean,Fiora,Shaco,Annie,Senna,Janna",0
"Renekton,Udyr,Taliyah,Cassiopeia,Camille,Jax,Khazix,Hwei,Smolder,Poppy",0
"TwistedFate,Graves,Swain,Azir,Camille,MonkeyKing,LeeSin,Neeko,Smolder,Bard",0
"Neeko,Rengar,Gragas,Draven,Blitzcrank,Akali,Volibear,Ahri,Nilah,Camille",1
"Mordekaiser,Viego,Naafiri,Jinx,Camille,Darius,LeeSin,Karma,KogMaw,Lulu",1
"Rammus,Poppy,Ahri,Draven,Camille,Heimerdinger,Kindred,Azir,Xayah,Braum",1
"Singed,Elise,Jayce,Draven,Camille,Naafiri,LeeSin,Leblanc,Senna,Zyra",1
"Zilean,Tristana,RekSai,Camille,Lux,Smolder,Kindred,Sylas,Yorick,Kaisa",0
"Illaoi,Hecarim,Vladimir,Lucian,Maokai,Nasus,Udyr,Vex,Caitlyn,Ashe",0
"Gangplank,Viego,TwistedFate,Kaisa,Alistar,Garen,Volibear,Gragas,Varus,Camille",1
"Sett,Karthus,TwistedFate,Seraphine,Rakan,Riven,Taliyah,Naafiri,Kaisa,Camille",1
"Gragas,Kindred,Galio,KogMaw,Braum,Riven,Elise,Lissandra,Kaisa,Camille",0
"Riven,Nidalee,Lissandra,Lucian,Camille,Sett,Rumble,AurelionSol,Jinx,Nautilus",0
"Darius,LeeSin,Karma,Kaisa,Camille,TwistedFate,Khazix,Akali,Jinx,Nautilus",0
"Jax,Brand,Yone,Ezreal,Janna,Udyr,XinZhao,Karma,KogMaw,Camille",0
"Pantheon,Jax,Azir,Zeri,Rumble,Akali,Viego,Yone,Kaisa,Nautilus",1
"Aatrox,Kindred,Ahri,Senna,Zac,Pantheon,Volibear,Fizz,Smolder,Camille",0
"Karma,MonkeyKing,Qiyana,Kaisa,Blitzcrank,Olaf,Udyr,Fizz,Smolder,Nautilus",1
"Karma,RekSai,Darius,Jinx,Thresh,Cassiopeia,XinZhao,Ahri,MissFortune,Camille",1
"Renekton,Rell,Akshan,Hwei,Camille,Vayne,XinZhao,AurelionSol,Zeri,Janna",0
"Olaf,Khazix,Karma,Sivir,Camille,Renekton,Taliyah,Briar,Brand,Hwei",0
"Vladimir,Graves,Veigar,Senna,Soraka,Aatrox,Jax,Galio,Nilah,Camille",1
"Urgot,Kindred,Jayce,Brand,Nautilus,TwistedFate,LeeSin,Rumble,Zeri,Taric",0
"KSante,Diana,Viktor,Jinx,Milio,Urgot,Ivern,Irelia,Senna,Nautilus",1
"Rumble,Volibear,Kled,Cassiopeia,Senna,KSante,Shaco,Neeko,Draven,Janna",1
"Gnar,Lillia,Lucian,Karthus,Pyke,Jayce,Volibear,Hwei,Sivir,Camille",1
"Jax,Karthus,Jayce,Ashe,Nautilus,Rammus,Viego,Sylas,Jinx,Pyke",0
"Gangplank,LeeSin,Karma,Ashe,Rakan,Fiora,Belveth,Viktor,MissFortune,Zyra",1
"Garen,Rengar,Karma,Varus,Senna,KSante,Taliyah,Lux,Jhin,Camille",0
"Riven,Karma,Rengar,Kaisa,Pyke,Fiora,Viego,Ahri,Seraphine,Camille",1
"Garen,Brand,Briar,KogMaw,Camille,Jax,Viego,Galio,MissFortune,Nautilus",1
"Varus,Elise,Vladimir,Twitch,Ashe,Olaf,Viego,Taliyah,Seraphine,Janna",1
"Riven,Elise,Vladimir,Tristana,Camille,Gragas,Kindred,Veigar,Ezreal,Karma",1
"Pantheon,Kayn,Vladimir,Senna,Karma,Poppy,Graves,Katarina,Sivir,Aatrox",0
"Amumu,MonkeyKing,AurelionSol,Kaisa,Camille,Briar,Lillia,Varus,Qiyana,Nautilus",0
"Jax,Ekko,Talon,Yasuo,Camille,Renekton,Karthus,Tristana,Kaisa,Rakan",1
"Darius,Taliyah,Vladimir,Senna,Maokai,Pantheon,Viego,Anivia,Jinx,Braum",1
"Garen,Gragas,Anivia,Varus,Camille,Kayle,Zed,Vladimir,Senna,Maokai",1
"Garen,Graves,Vladimir,Samira,Camille,Gragas,Khazix,Jayce,Varus,Bard",0
"Renekton,Zac,Ahri,Kaisa,Senna,Shen,LeeSin,Zed,Karthus,Alistar",1
"Darius,Kayn,Ahri,Kaisa,Camille,Jax,LeeSin,Talon,Hwei,Janna",0
"Poppy,Gwen,Senna,Ezreal,Ahri,Cassiopeia,Graves,Katarina,Seraphine,Camille",1
"Gragas,Brand,Malphite,Senna,Twitch,TahmKench,Belveth,Sylas,Smolder,Nautilus",1
"Gangplank,Taric,Galio,Kalista,Camille,Gragas,Kayn,AurelionSol,MissFortune,Seraphine",0
"Gragas,Kindred,Galio,Nilah,Morgana,Gwen,Taric,Azir,Nautilus,Senna",0
"Illaoi,Taliyah,Yone,Draven,Fizz,Darius,LeeSin,AurelionSol,Senna,Nautilus",1
"Viego,MonkeyKing,Annie,Smolder,Alistar,AurelionSol,Taliyah,Yone,Zeri,Nautilus",0
"Aatrox,Karthus,Lux,Twitch,Nautilus,Renekton,Kindred,Karma,Vayne,Thresh",0
"DrMundo,XinZhao,Cassiopeia,Seraphine,Camille,Trundle,Kindred,Hwei,Xayah,Poppy",1
"KSante,MonkeyKing,Akshan,Veigar,Alistar,Kennen,LeeSin,Yasuo,Kaisa,Camille",0
"Fiora,Zac,Akali,Smolder,TahmKench,Ornn,Viego,Senna,Sylas,Camille",0
"Aatrox,XinZhao,Katarina,Ashe,Nautilus,KSante,Graves,Garen,Aphelios,Karma",0
"Gragas,Graves,Yasuo,Samira,Thresh,Udyr,Viego,Zed,Tristana,Camille",1
"Tristana,XinZhao,Ahri,Varus,Camille,Renekton,Viego,Gragas,Kaisa,Rakan",1
"Trundle,Gwen,Talon,Kaisa,Camille,Volibear,Nocturne,Twitch,Samira,Nautilus",0
"Blitzcrank,Graves,Vladimir,Tristana,Camille,Fiora,Kindred,Karma,Hwei,Ashe",0
"Fiora,Kayn,Yone,Jinx,Rakan,Renekton,Gwen,Talon,Lucian,Zilean",1
"Fiora,Trundle,Azir,Jinx,Pyke,MonkeyKing,Karma,Poppy,Kalista,Camille",1
"Riven,LeeSin,Smolder,Caitlyn,Ashe,Urgot,Shaco,Swain,Jinx,Nautilus",0
"Kaisa,Karthus,Zed,Vayne,Camille,Darius,Gwen,Sylas,Varus,Renata",1
"Riven,Kayn,Lissandra,Seraphine,Nautilus,Garen,Kindred,Karma,Ziggs,Camille",1
"Gangplank,Kindred,Akali,Draven,Camille,Varus,LeeSin,Swain,MissFortune,Zyra",0
"Irelia,Volibear,Taliyah,Draven,Camille,Darius,Kindred,Cassiopeia,Smolder,Zilean",0
"Jax,Zac,AurelionSol,Smolder,Zilean,Shen,MasterYi,TwistedFate,Kalista,Camille",0
"Rumble,Viego,Kassadin,Smolder,Camille,Akali,JarvanIV,Xerath,Caitlyn,Janna",0
"Fiora,Brand,Akshan,Draven,Camille,Garen,Ekko,Yone,Kaisa,Nami",1
"Singed,Evelynn,Yone,Varus,Poppy,Warwick,Lillia,Viktor,Smolder,Camille",0
"Renekton,Kindred,TwistedFate,Lux,Senna,Garen,Jax,Ahri,Kaisa,Ashe",0
"Fiora,Volibear,Akshan,Seraphine,Camille,Renekton,Kindred,Hwei,Nilah,Maokai",0
"Rumble,Graves,Karma,Senna,Camille,Kennen,Vi,Azir,Smolder,Nautilus",0
"Gragas,Kayn,TwistedFate,Jhin,Zyra,Naafiri,LeeSin,Ahri,Draven,Nautilus",1
"Aatrox,Khazix,TwistedFate,Draven,Karma,Nasus,Belveth,Naafiri,MissFortune,Camille",0
"Aatrox,Morgana,Karma,Aphelios,Camille,Urgot,Khazix,Taliyah,Twitch,Sona",0
"Aatrox,Azir,Jax,Zeri,Bard,Riven,Diana,Sivir,Seraphine,Camille",1
"Tryndamere,Kayn,Karma,Smolder,Pyke,Singed,Khazix,Ahri,Senna,TahmKench",1
"Ornn,Kayn,Karma,Twitch,Lulu,Volibear,LeeSin,Malzahar,Smolder,Senna",1
"Rumble,LeeSin,Smolder,Kalista,Camille,Gragas,Kayn,TwistedFate,Jinx,Renata",1
"Darius,Kindred,Katarina,Kaisa,Braum,Garen,Udyr,Galio,Kalista,Camille",0
"Aatrox,Kayn,Anivia,Ashe,Rakan,Teemo,Lillia,Kassadin,Smolder,Alistar",0
"Urgot,Vi,AurelionSol,Smolder,Nautilus,Singed,Graves,Hwei,Kaisa,Janna",0
"Kayle,Ivern,Orianna,Senna,Nautilus,Jayce,Evelynn,TwistedFate,Tristana,Maokai",0
"Malphite,LeeSin,Vladimir,Yasuo,Janna,Olaf,Taric,Karma,Senna,Sona",1
"Riven,Evelynn,Karma,Ezreal,Pyke,Jayce,Lillia,Talon,Lucian,Rakan",1
"Gragas,Graves,Yasuo,Senna,Blitzcrank,Illaoi,Belveth,Katarina,Jinx,Lulu",0
"Darius,Gragas,Zed,Ashe,Morgana,Gangplank,Kindred,TwistedFate,MissFortune,Pyke",0
"Akali,Kindred,Jayce,Nilah,Zilean,Renekton,Viego,Vex,Smolder,Alistar",0
"Vladimir,Graves,Yone,Smolder,Zilean,Warwick,Gwen,AurelionSol,MissFortune,Neeko",0
"Garen,Karthus,Karma,Smolder,Braum,Kennen,Rengar,Talon,Jinx,Xerath",1
"Aatrox,JarvanIV,Kassadin,Smolder,Milio,Darius,Skarner,Orianna,Veigar,Xerath",0
"Kayle,Khazix,Akshan,Smolder,Zyra,Naafiri,Briar,Malzahar,Varus,Karma",0
"Udyr,Volibear,Irelia,Smolder,Lux,Jax,Kindred,Gragas,Kaisa,Bard",1
"Jax,Belveth,AurelionSol,Smolder,Zyra,MonkeyKing,Vi,TwistedFate,Senna,Swain",0
"Anivia,Volibear,Viktor,Lucian,Nami,Darius,Graves,Ahri,Ezreal,Senna",1
"Riven,LeeSin,Cassiopeia,Irelia,Yuumi,Volibear,Gragas,Jayce,Nilah,Soraka",0
"Malphite,Malphite,Malphite,Malphite,Malphite,Corki,Corki,Corki,Corki,Corki",0
"Aatrox,Elise,Jayce,Varus,Thresh,RekSai,Ezreal,Annie,Kindred,Nautilus",1
"MonkeyKing,Khazix,Annie,Tristana,Nautilus,Fiora,Vi,Syndra,Kaisa,Braum",1
"Teemo,LeeSin,Corki,Senna,Taliyah,Jayce,Volibear,Akali,Ezreal,Karma",1
"DrMundo,Rengar,Annie,Varus,Bard,Pantheon,LeeSin,Twitch,Janna,Sivir",1
"Renekton,Talon,Qiyana,Caitlyn,Taliyah,Shaco,Udyr,Zed,Draven,Janna",1
"Thresh,Yone,Lux,Nocturne,Ekko,Rengar,Hwei,Pyke,Xayah,Karma",0
"Morgana,Darius,Kassadin,Amumu,Zeri,Brand,Katarina,JarvanIV,Shen,Orianna",1
"Corki,Nami,TahmKench,Caitlyn,Renata,Swain,LeeSin,Fiora,Draven,Morgana",0
"Zac,Viego,Syndra,KogMaw,Nautilus,Riven,Neeko,Tristana,Zeri,Bard",0
"Qiyana,Shaco,Kassadin,Caitlyn,Seraphine,Aatrox,Kindred,Karma,Zeri,Blitzcrank",0
"Darius,Karthus,Akali,Kaisa,Pyke,Aatrox,FiddleSticks,Jayce,Zeri,Bard",1
"KSante,Taliyah,Kassadin,Kalista,Blitzcrank,Darius,LeeSin,Orianna,Lucian,Nautilus",1
"Aatrox,Belveth,Jayce,Kaisa,Bard,Gragas,Viego,Irelia,Jinx,Janna",0
"Yone,XinZhao,Hwei,Kaisa,Pyke,Swain,Rengar,Zed,Jinx,Thresh",1
"Volibear,Shaco,Jayce,Swain,Zilean,KSante,LeeSin,Naafiri,AurelionSol,Bard",1
"Malphite,LeeSin,Ahri,Jinx,Rakan,Jayce,Nunu,AurelionSol,Ezreal,Ashe",0
"Jayce,Hecarim,Orianna,Hwei,Karma,Garen,JarvanIV,Veigar,Ashe,Zyra",0
"Riven,Volibear,Leblanc,Jhin,Karma,Garen,Rengar,Vex,Kaisa,Nautilus",1
"Singed,Volibear,Viktor,Nilah,Ashe,Jayce,Karthus,Sylas,Lucian,Bard",0
"RekSai,Renekton,Orianna,Kaisa,Nautilus,Jax,Udyr,Yone,Smolder,Bard",0
"Jayce,Karthus,Irelia,KogMaw,Zilean,Malphite,Lillia,Yasuo,Twitch,Milio",0
"Fiora,Viego,Ahri,KogMaw,Zilean,Malphite,Khazix,Annie,Zeri,Lulu",0
"Jayce,Kindred,Ahri,Swain,Bard,Vayne,Jinx,Fizz,Volibear,Janna",1
"MonkeyKing,Nunu,Hwei,Yone,Bard,Rengar,Kindred,Ahri,Kaisa,Alistar",1
"Karma,LeeSin,Vladimir,Jinx,Janna,Jax,Volibear,Neeko,Twitch,Bard",1
"Akali,Viego,AurelionSol,Yone,Seraphine,Olaf,Ivern,Azir,Lucian,Bard",0
"Udyr,Ivern,AurelionSol,Caitlyn,Nautilus,Darius,Kayn,Ahri,Zeri,Bard",1
"Jayce,JarvanIV,Hwei,Rakan,Lucian,Olaf,Rumble,Zed,MissFortune,Bard",1
"Aatrox,Volibear,Katarina,Twitch,Rell,Urgot,Lillia,Vex,Jinx,Bard",1
"Rengar,Shen,AurelionSol,KogMaw,Renata,Gwen,Jax,Akali,MonkeyKing,Senna",1
"Gwen,Rell,Syndra,Nilah,Nautilus,Jayce,Viego,Ahri,Brand,Bard",1
"Aatrox,Udyr,Taliyah,Seraphine,Bard,Gragas,Karthus,Yasuo,Draven,Leona",0
"Fiora,Jax,Ahri,Ezreal,Neeko,Garen,Volibear,Taliyah,Aphelios,Bard",1
"Olaf,Graves,Karma,Swain,Zyra,Aatrox,Jax,Sylas,Zeri,Rakan",1
"Kled,Volibear,Karma,Ezreal,Bard,Olaf,Khazix,Syndra,Lucian,Milio",1
"Poppy,MasterYi,Ahri,Aphelios,Thresh,Brand,Viego,Zoe,Ashe,Leona",1
"Kled,Volibear,Fizz,Ashe,Braum,Renekton,FiddleSticks,Kennen,Samira,Rell",0
"Jayce,Rengar,Syndra,Samira,Neeko,Kled,MasterYi,Karma,Jinx,Bard",0
"Warwick,Nidalee,MissFortune,Tristana,Pantheon,Gragas,MonkeyKing,Kaisa,Yasuo,Bard",1
"Azir,MonkeyKing,TwistedFate,Nilah,Bard,Olaf,Vi,Twitch,Kaisa,Rell",0
"Jax,Udyr,Xerath,Smolder,Bard,Aatrox,Volibear,Twitch,Kaisa,Rell",1
"Jayce,MasterYi,Leblanc,Lucian,Nami,LeeSin,Udyr,Lissandra,Smolder,Karma",1
"Tryndamere,Udyr,Galio,Aphelios,Zilean,Fiora,Rengar,Naafiri,Swain,Bard",0
"Aatrox,Shaco,Ahri,Sivir,Gragas,Camille,Belveth,Annie,Kaisa,Bard",1
"Viego,Nunu,Azir,Kaisa,Thresh,Jayce,XinZhao,Xerath,Smolder,Maokai",0
"Darius,Lillia,Akali,Jinx,Bard,Vayne,Zed,Alistar,Ezreal,Blitzcrank",1
"Yasuo,Yorick,Lux,Smolder,Neeko,Darius,LeeSin,Yone,Taliyah,Pantheon",1
"Volibear,LeeSin,Leblanc,Hwei,Shaco,Gragas,Graves,Yasuo,Smolder,Janna",1
"Gragas,Graves,Zed,Yasuo,Taliyah,KSante,Viego,Yone,Jhin,Hwei",0
"Jayce,Briar,Hwei,Senna,Maokai,Fiora,Kayn,Cassiopeia,Azir,Ashe",1
"Maokai,JarvanIV,Ahri,Xayah,Zilean,Ornn,FiddleSticks,AurelionSol,Ashe,Senna",1
"Zac,Volibear,Orianna,Draven,Zyra,Renekton,Gragas,Yasuo,Ziggs,Bard",0
"Jayce,Ivern,AurelionSol,Aphelios,Maokai,Fiora,Shaco,Karma,Senna,Bard",0
"Naafiri,Karthus,Azir,Zeri,Bard,Volibear,Garen,Ekko,Jhin,Nautilus",0
"Renekton,MasterYi,Smolder,Ashe,Zilean,Jax,Belveth,Syndra,Hwei,Alistar",1
"Gragas,XinZhao,Leblanc,Ezreal,Zyra,Smolder,FiddleSticks,Yone,Senna,Nautilus",1
"Nasus,LeeSin,Udyr,Smolder,Nautilus,Naafiri,FiddleSticks,AurelionSol,Jinx,Thresh",0
"Garen,Khazix,Qiyana,Sivir,Bard,Camille,Graves,Hwei,Zeri,Alistar",0
"Tryndamere,Rengar,Hwei,Jhin,Maokai,Volibear,Graves,Akshan,Varus,Zilean",1
"Nidalee,Karthus,LeeSin,TwistedFate,Zilean,Jayce,Zac,Smolder,Ashe,Karma",0
"RekSai,LeeSin,Katarina,Senna,Zilean,Aatrox,Nidalee,Rumble,MissFortune,Bard",0
"Yone,LeeSin,TwistedFate,Kaisa,Zilean,Jax,Karthus,Kalista,Tristana,Braum",1
"Fiora,Poppy,Swain,Ashe,Thresh,Vayne,Rammus,Anivia,Yone,Leona",1
"Yorick,Graves,Sylas,Hwei,Shaco,Irelia,Rammus,Ahri,Smolder,Zilean",1
"Gragas,Brand,Ahri,Ashe,Bard,Fiora,Viego,Karma,TwistedFate,Lux",1
"Tryndamere,Briar,Viego,Seraphine,Lulu,Aatrox,Ekko,Malphite,Samira,Zilean",1
"Fiora,Taliyah,Briar,Ashe,Zilean,Garen,LeeSin,Sylas,Ezreal,Twitch",0
"Yone,Renekton,Nidalee,Ezreal,Bard,Warwick,Shaco,Briar,Cassiopeia,Karma",0
"Volibear,Viego,Swain,Jinx,Zilean,Gnar,Briar,Karma,Zeri,Rell",0
"Yone,Nocturne,Ahri,Seraphine,Rell,Poppy,Udyr,Yasuo,Zeri,Bard",1
"Yone,MasterYi,TwistedFate,Zeri,Zilean,Pantheon,Nidalee,Akshan,Smolder,Braum",0
"Fiora,Udyr,Xerath,Zeri,Janna,Olaf,Kindred,AurelionSol,Taliyah,Senna",0
"Riven,Lillia,Vladimir,Smolder,Karma,Gnar,Viego,Malzahar,Renekton,Senna",1
"Neeko,Volibear,Hwei,Qiyana,Lux,Azir,LeeSin,Karma,Yasuo,Zilean",0
"Garen,MasterYi,AurelionSol,Neeko,Shaco,Renekton,Kindred,Pyke,Brand,Nami",1
"Garen,XinZhao,Ahri,MissFortune,Rell,Neeko,Lillia,Qiyana,Aphelios,Bard",1
"Aatrox,Graves,Ahri,Zeri,Zilean,Poppy,Zac,Akali,Varus,Rell",1
"TwistedFate,Belveth,Hwei,Vayne,Zilean,Jax,LeeSin,Naafiri,Zeri,Thresh",0
"Yorick,Volibear,Fizz,Smolder,Maokai,Irelia,Elise,Syndra,MissFortune,Zilean",0
"Gragas,Rengar,Anivia,Ezreal,Ashe,Gangplank,LeeSin,Katarina,Varus,Caitlyn",0
"Gragas,Shaco,Akshan,Smolder,Milio,Shen,Zyra,Briar,Jhin,Ashe",1
"Rumble,MasterYi,Akshan,Draven,Maokai,Illaoi,Karthus,Taliyah,TwistedFate,Zilean",0
"Illaoi,Karthus,Vladimir,Smolder,Rakan,Gwen,Rengar,Heimerdinger,Yasuo,Taliyah",1
"Gragas,Nidalee,Neeko,Aphelios,Sona,Jayce,Karthus,Hwei,Senna,Ashe",1
"Illaoi,LeeSin,Syndra,Jinx,Maokai,Sett,Vi,Hwei,Yasuo,Taliyah",1
"Renekton,Rengar,Azir,Smolder,Ashe,Trundle,Hecarim,Kaisa,Sivir,Janna",1
"Smolder,Rammus,Azir,Kaisa,Lulu,Yone,Taliyah,Naafiri,Lucian,Sona",1
"Jayce,Rengar,Galio,Senna,Maokai,Vayne,Gragas,Talon,Xayah,Bard",1
"Aatrox,Rengar,Sylas,Jhin,Janna,Gnar,Viego,Syndra,Ashe,Braum",1
"Illaoi,LeeSin,Viktor,Jinx,Lulu,Gwen,Udyr,Smolder,MissFortune,Ashe",1
"Garen,Shaco,Hwei,Yasuo,Rakan,Volibear,Taliyah,Katarina,Senna,Nautilus",1
"Riven,Volibear,Taliyah,Jhin,Ashe,Renekton,Gragas,Zed,Smolder,Xerath",1
"Gnar,Belveth,Hwei,Kaisa,Janna,Renekton,FiddleSticks,Akshan,Twitch,Ashe",1
"Pantheon,Lulu,Vayne,Tristana,Vex,Smolder,Tristana,Aphelios,Lucian,Azir",0
"Fiora,Evelynn,Smolder,Seraphine,Nautilus,Malphite,Zac,Taliyah,Vayne,Blitzcrank",1
"Fiora,Belveth,Sion,Taliyah,Maokai,Urgot,Brand,Viktor,Ezreal,Sona",1
"Volibear,Belveth,Naafiri,Ezreal,Xerath,Garen,Poppy,Yasuo,Taliyah,Nautilus",1
"KSante,Taliyah,Tryndamere,Kaisa,Thresh,Yone,Poppy,AurelionSol,Xayah,Nautilus",0
"Gragas,Nidalee,Zed,Lucian,Yuumi,Mordekaiser,Kayn,Ahri,Kaisa,Camille",1
"Akshan,Rengar,Riven,Ezreal,Zyra,Yuumi,Khazix,Urgot,Akali,Varus",1
"Nocturne,Amumu,Karma,Zyra,Nami,Evelynn,Renata,Naafiri,Maokai,Darius",1
"Karma,Rengar,KogMaw,Sona,Renekton,Thresh,Orianna,Qiyana,Jinx,Zac",0
"Lissandra,Syndra,Zac,Viktor,Twitch,Thresh,Janna,Corki,Jinx,Shen",1
"Gnar,Neeko,Amumu,Darius,Kennen,Jax,Veigar,Twitch,Katarina,Lucian",0
"Pyke,Ziggs,Morgana,Gwen,Azir,Ezreal,Swain,Orianna,Jinx,Udyr",0
"Gragas,Viego,Orianna,Varus,Sona,Olaf,Ivern,Qiyana,MissFortune,Karma",1
"TwistedFate,Gragas,Talon,Karthus,Janna,Shen,Jax,Ahri,Smolder,Karma",1
"Riven,Rumble,Ahri,Senna,Camille,Fiora,JarvanIV,Akali,Kaisa,Alistar",0
"Aatrox,Graves,Lux,Lucian,Camille,Yone,LeeSin,Hwei,Kaisa,Sett",0
"Aatrox,Karma,Udyr,Lucian,Leona,Rengar,Kindred,Kassadin,Varus,Braum",0
"Vladimir,Kindred,Malzahar,Zeri,Alistar,Udyr,Gragas,Jayce,Lucian,Blitzcrank",0
"Renekton,LeeSin,Vladimir,Senna,Hwei,Fiora,Talon,Ekko,Vayne,Ashe",1
"Gragas,Shaco,Yasuo,Kaisa,Pyke,Aatrox,Diana,Smolder,Xayah,Rakan",0
"Fiora,Viego,Anivia,Draven,Alistar,Rumble,XinZhao,Katarina,Ezreal,Maokai",1
"Urgot,Nautilus,Fizz,Kaisa,Belveth,Rumble,Graves,Sylas,Ezreal,Braum",1
"Jayce,Zac,Orianna,Aphelios,Karma,Urgot,Kindred,Ahri,Ezreal,Pyke",1
"Aatrox,Khazix,Diana,Ezreal,Bard,Garen,Belveth,Karma,Smolder,Maokai",1
"Fiora,Ivern,Ahri,Jinx,Maokai,Jayce,LeeSin,Taliyah,Vayne,Alistar",0
"Riven,Kindred,Karma,Lucian,Nautilus,Malphite,Kayn,Ziggs,Ezreal,Zac",0
"Riven,LeeSin,Lissandra,Ezreal,Shaco,Vladimir,JarvanIV,Cassiopeia,Kalista,Sona",1
"Janna,Evelynn,Annie,Jhin,Tristana,Kled,Soraka,Kindred,Neeko,MonkeyKing",1
"Vex,Malphite,Viego,Volibear,Ahri,Lillia,Khazix,Nami,Lucian,Gnar",0
"Brand,LeeSin,Volibear,Kaisa,Viego,Rengar,Chogath,TwistedFate,Nasus,Urgot",0
"Sivir,Seraphine,Caitlyn,Kaisa,Karma,Swain,Janna,KSante,Gragas,Garen",1
"Gangplank,Zilean,Graves,Blitzcrank,Pyke,Neeko,Milio,KSante,Vayne,Swain",1
"Jinx,Kled,Veigar,Ashe,MonkeyKing,Senna,Lillia,Jhin,Chogath,RekSai",0
"Soraka,Heimerdinger,Veigar,Hwei,Hecarim,Lux,Quinn,Aatrox,Ezreal,Gnar",1
"Kaisa,Pyke,Graves,Lulu,Brand,Smolder,Vladimir,Mordekaiser,Tristana,Nami",1
"Lucian,Kaisa,Gragas,Samira,Taliyah,Kalista,Gnar,Amumu,Nautilus,Senna",0
"Sett,Hwei,Akali,Ashe,Gragas,Ivern,Karma,Qiyana,Draven,Nami",1
"Yasuo,Khazix,Sylas,TwistedFate,Hwei,Gragas,Nidalee,Seraphine,Zed,Sona",1
"Sett,Kayn,Sylas,MissFortune,Leona,Seraphine,JarvanIV,Ahri,Senna,Aatrox",1
"Briar,Renata,Cassiopeia,Xayah,XinZhao,Nami,Smolder,MissFortune,Jhin,Nautilus",0
"AurelionSol,Jinx,Zed,Seraphine,Ezreal,Thresh,Vayne,Janna,Xayah,Orianna",1
"Varus,Teemo,MissFortune,Caitlyn,Irelia,Ekko,Yuumi,Morgana,Heimerdinger,Jinx",0
"Smolder,Velkoz,Ziggs,Jayce,Maokai,Sona,Thresh,Nocturne,Azir,Cassiopeia",1
"Jayce,Evelynn,Nautilus,Senna,Malphite,Fiora,Belveth,Sylas,Zeri,Rell",0
"Fiora,Udyr,Taliyah,Smolder,Braum,Gragas,Volibear,Kalista,Vayne,Renata",0
"Teemo,Volibear,Tristana,Seraphine,Maokai,Aatrox,Rammus,Karma,Jayce,Morgana",1
"Urgot,Elise,Vayne,Varus,Renata,DrMundo,Jax,AurelionSol,Jhin,Nautilus",0
"Nidalee,Kayn,AurelionSol,Smolder,Janna,Urgot,LeeSin,Ekko,TwistedFate,Rell",1
"Neeko,Viego,Hwei,Ashe,Senna,Nidalee,Vi,Varus,Karma,Zyra",1
"Neeko,Khazix,Vladimir,Lucian,Poppy,Briar,Gragas,Yone,Yasuo,Karma",1
"Garen,Viego,Hwei,Nautilus,Smolder,Gwen,Graves,Karma,Kaisa,Rell",0
"Garen,Belveth,Akshan,Ziggs,Karma,TwistedFate,JarvanIV,Jayce,Hwei,Camille",1
"KSante,LeeSin,Ekko,Jhin,Ziggs,Jayce,Viego,Hwei,Ezreal,Rakan",1
"Garen,Viego,Galio,Aphelios,Soraka,Yone,Hecarim,Tristana,Lucian,Sona",1
"Rumble,Viego,Taliyah,Lucian,Milio,Gragas,Nidalee,Yone,Jinx,Thresh",1
"Irelia,Karma,Rengar,Orianna,Maokai,Akali,Belveth,Ziggs,Kaisa,Rakan",1
"Malphite,Kayn,Sylas,Smolder,Pyke,Mordekaiser,Brand,Yone,Varus,Thresh",0
"Fiora,Rengar,Galio,Smolder,Yuumi,Irelia,Belveth,Kassadin,Ezreal,Karma",0
"Fiora,Briar,Ryze,Neeko,Camille,Jayce,LeeSin,Viktor,Varus,Zyra",1
"Neeko,MasterYi,Vladimir,Jhin,Senna,Yone,XinZhao,Ryze,Kaisa,Camille",1
"Gwen,Viego,Hwei,Ashe,Soraka,Yone,LeeSin,Smolder,Sion,Zyra",0
"Renekton,Zac,Zoe,Varus,Karma,Garen,Ivern,Jayce,Smolder,Thresh",1
"Sion,Gragas,Jayce,Lux,Senna,Malphite,Shaco,Heimerdinger,Vayne,Karma",0
"Aatrox,Nocturne,Hwei,Kaisa,Blitzcrank,Smolder,Belveth,Viktor,Ezreal,Karma",1
"Rumble,Rengar,Neeko,Ezreal,Karma,Yorick,XinZhao,TwistedFate,Ashe,Pyke",0
"Aatrox,FiddleSticks,Yone,Aphelios,Leona,Jayce,Nidalee,Cassiopeia,Smolder,Karma",0
"Vladimir,XinZhao,Yone,Kaisa,Pyke,Garen,Gragas,Hwei,Ezreal,Karma",1
"Aatrox,Nunu,Azir,Twitch,Camille,Garen,FiddleSticks,Qiyana,Smolder,Karma",1
"Renekton,Ivern,Taliyah,Kaisa,Maokai,Garen,LeeSin,Viktor,Seraphine,Karma",0
"Renekton,Nunu,Lucian,Zeri,Braum,Jayce,Khazix,Sylas,Smolder,Seraphine",1
"Urgot,Kindred,Kassadin,Jinx,Thresh,Yone,Karthus,Zoe,TwistedFate,Karma",1
"Sion,Graves,Karma,Vayne,Lulu,Volibear,Kayn,Ahri,Ezreal,Nautilus",1
"Neeko,Viego,AurelionSol,Lucian,Nami,Volibear,Kayn,Smolder,Twitch,Lulu",0
"Karma,Khazix,Ryze,Varus,Ashe,Urgot,Kindred,Azir,Smolder,Bard",1
